NB2020 [recipe] data (yossy) 2026-01-10
code	user	root	branch	public	protect	draft	favorite	name	dish	type	role	tech	time	cost	sum	protocol	date
yo-r-eaa02826fbb970738ee2	yossy		0	1	1	0	0	ハンバーグ	3	7	2	3	0	0	P11002:300:g:300:::1.0:300<t>06153:210:個M:1:::1.0:210<t>14017:12:大さじ:1.0::=バター:1.0:12<t>12004:55:個M:1:::1.0:55<t>01079:20:カップ:1/2:::1.0:20<t>13003:52:カップ:1/4:::1.0:52<t>17012:3.0:小さじ:1/2:::1.0:3.0<t>17063:0.1:g:0.1::適当:1.0:0.1<t>17074:1.0:g:1:0:適当:1.0:1.0<t>+::::0:ソース:1.0:<t>17036:30:大さじ:2:::1.0:30<t>17001:36:大さじ:2:::1.0:36<t>17138:15:大さじ:1:::1.0:15<t>14017:12:大さじ:1.0::=バター:1.0:12<t>17007:5.9:小さじ:1.0:0::1.0:5.9<t>-:0:0:0:0::1.0:0<t>01015:2.0:g:2.0::適当:1.0:2.0<t>14006:12:大さじ:1:::1.0:12	#男の子 フライパン<n>#<n>玉ねぎはみじん切りにして、バターで透き通るまで炒めて、冷ましておく。<n>パン粉に牛乳を加え、含ませておく。<n>ボウルにひき肉、塩、胡椒を入れて粘り気が出るまで捏ねる。<n>残りのハンバーグの材料を加え、よく捏ねる。<n>等分にし、左右の手で投げ合って内部の空気を抜き、形を整え、表面に薄力粉をまぶす。<n>@今回は中心を凹まさず、普通に平たく気持ち厚めで<n><n>フライパンに油を入れ、中火で十分に温めてから、ハンバーグを入れる。<n>しっかり焼き色がついたら裏返し、弱火にして、蓋をして8分ほどじっくり火を通す。<n>中まで火が通ったら、ハンバーグを取り出し、器に盛り付ける。<n>@串を刺し、透明な汁が出てきたらOK<n><n>!ソース<n>ハンバーグを取り出したフライパンにを傾けて、油をペーパータオルで軽く吸う。<n>@軽く吸うだけで、ゴシゴシしない<n>ソースの材料を加え、混ぜながら、ひと煮立ちさせる。<n><n>器に付け合わせを添え、ソースをかけて仕上げる。<n>@付け合せは別途用意してね	2022-08-04
yo-r-eab3-1233-f94d-106e	yossy		0	1	1	0	0	吸油量-素揚げ:さつま芋 (3%)	1	0	100	5	0	0	14006:3.0:g:3.0::吸油量:1.0:3.0	参考<n>女子栄養大学出版部<n>調理のためのベーシックデータ　第４版<n>	2022-03-13
yo-r-ec81-b311-c741-fcb2	yossy		0	1	1	0	0	もやしの白いナムル	1	6	3	10	2	0	06287:0.1e3:g:0.1e3:::1.0:0.1e3<t>17012:0.5:g:0.5:::0.5:0.25<t>17065:0.01:g:0.01:::1.0:0.01<t>14002:4.0:小さじ:1:::1.0:4.0<t>05018:3.0:小さじ:1.0::白すりごま:1.0:3.0<t>17076:2.0:小さじ:0.5:::1.0:2.0	#ナムル<n>#<n>もやしは出来れば根を取る。<n>耐熱ボウルにもやしを入れ、塩、胡椒をふり、ラップをし電子レンジで500W90秒加熱する。<n>温かい内におろしニンニク、すりごま、ごま油を加えて和える。<n><n>器に盛り付けて仕上げる。	2022-05-22
yo-r-eCk1KIV9vnn7feol2MSm	yossy		0	1	1	0	0	胡瓜の酢の物	2	1	3	7	0	0	06065:100:本M:1:0::1.0:100<t>17012:1.2:g:1.2:0:適当:0.5:0.6<t>09045:10:g:10:0:適量:1.0:10<t>10055:10:g:10:0:適量:1.0:10<t>-:0:0:0:0::1.0:0<t>17015:15:大さじ:1:0::1.0:15<t>P17025:5.0:g:5:::1.0:5.0<t>P00001:10:ml:10:::1.0:10	#<n>#<n>&yo-r-aca3-d0fb-1626-9855<n>胡瓜を輪切りにして、塩を振り揉み込む。<n>わかめは食べやすい大きさに切る。<n>水、お酢、*10和風調味料を混ぜておく。<n><n>１５分くらい置いて胡瓜から水分が出たら水気を絞る。<n>ボウルにきゅうり、わかめ、じゃこを入れ、調味料を加え良く和える。<n><n>10分くらい置いて馴染んだら、器に盛り付けて仕上げる。	2022-11-13
yo-r-ED1osDJyk4VeXuAVV9Nl	yossy		0	1	1	0	0	鱈の唐揚げ	2	1	2	5	0	0	10208:160:g:160:0:甘塩1切れ/人:1.0:160<t>06245:40:個M:1:0::1.0:40<t>06226:20:g:20:0::1.0:20<t>02034:10:g:10:0:片栗粉:1.0:10<t>+:-:g:-:0:あんかけ:-:-<t>P00001:200:カップ:1:0::1.0:200<t>17028:2.0:小さじ:1/2:0::1.0:2.0<t>17007:5.9:小さじ:1:0::1.0:5.9<t>03003:3.0:小さじ:1:0::1.0:3.0<t>16023:15:大さじ:1:0::1.0:15<t>+:-:g:-:0:水溶き片栗粉:-:-<t>02034:6.0:小さじ:2:0:片栗粉:1.0:6.0<t>P00001:30:大さじ:2:0::1.0:30<t>-:-:g:-:0:-:-:-<t>14006:12:g:12.0:0:吸油:1.0:12	#群馬のお教室<n>#<n>ピーマンはヘタと種を取り、乱切りにする。<n>ねぎは白髪ねぎにし、芯の部分はぶつ切りにする。<n>鱈の切り身は三等分に切る。<n>水溶き片栗粉は合わせておく。<n><n>鱈は片栗粉をまぶし、180℃の油で3分程揚げる。<n>ピーマンとぶつ切りのねぎは30秒ほど素揚げにする。<n>鍋にあんかけの材料を入れて煮立たせ、水溶き片栗粉を加えてよく混ぜ、とろみを付ける。<n><n>器に揚げた具材を盛り付け、あんをかけ、白髪ねぎを飾って仕上げる。	2021-09-11
yo-r-ed80-57fb-a6f5-7346	yossy		0	1	1	0	0	寒ざらし	2	1	5	8	5	0	01120:50:g:50:::1.0:50<t>03005:5.0:g:5:::1.0:5.0<t>P00001:50:g:50:0::1.0:50<t>+::::0:シロップ:1.0<t>P00001:150:g:150:::1.0:150<t>P03005:50:g:50:::1.0:50<t>03022:3.5:小さじ:1/2:::1.0:3.5	#島原　名物<n>#疲れた夏の日に沁みる<n>ボウルに白玉粉とグラニュー糖を入れ、水を加えながら耳たぶの硬さまで混ぜる。<n>@水は固さを見ながら少しずつ加え量を調節する<n>1cm程の球形に形成する。<n><n>鍋にお湯を沸かし、団子の形を整え入れる。<n>@鍋の底に引っ付くので軽く外す。<n>団子に火が通り浮いてきたら、そのまま1分程茹で、冷水に取る。<n>水を変えて冷蔵庫で冷やす。<n><n>別の鍋にシロップの材料を入れて加熱し溶かし、冷蔵庫で冷やす。<n><n>器に水気を切った白玉とシロップを入れて軽く混ぜて供する。	2021-08-18
yo-r-edlMARli3fbG7rAh0TcC	yossy		0	1	1	0	0	肉ネギうどん	1	1	1	1	0	0	01039:250:個M:1:::1.0:250<t>-:-:g:-:0:-:-:-<t>P00001:300:ml:300:::0.2:60<t>17028:4.0:小さじ:1.0:::0.2:0.8<t>16023:15:大さじ:1.0:::0.2:3.0<t>16025:5.9:小さじ:1.0:::0.2:1.2<t>17008:12:小さじ:2:::0.2:2.4<t>17012:0.6:g:0.6:::0.2:0.12<t>-:-:g:-:0:-:-:-<t>11034:50:g:50:::1.0:50<t>16023:5.0:小さじ:1:::1.0:5.0<t>08039:15:g:15:::1.0:15<t>06226:15:g:15:::1.0:15<t>17012:0.3:g:0.3:::1.0:0.3<t>17065:0.01:g:0.01:::1.0:0.01<t>14006:2.0:小さじ:1/2:::1.0:2.0	ネギは斜め切りにする。<n>しいたけは軸を取り薄切りにする。<n>牛肉をちょっと2-3cmに切って、酒、塩、胡椒をふりかけを揉み込む。<n><n>フライパンに油を入れて熱し、牛肉を炒める。<n>牛肉の色が変わったら、ネギとしいたけを入れてサッと炒めて取り出す。<n><n>鍋に薄口醤油、酒、みりんを入れて一煮立ちさせる。<n>出汁を加え、沸騰寸前まで加熱。<n>塩を加えて調味し、弱火で保温する。<n>@塩の量は調節する。<n><n>うどんを茹でて、器に移して、具を乗せ、かけ汁をかけて仕上げる。<n>	2019-05-30
yo-r-eDlNL6iJAmPJG0PsPg18	yossy		0	1	1	0	0	水キムチ	2	6	3	7	0	0	06038:200:g:200:::1.0:200<t>17012:2.0:小さじ:1/3:::1.0:2.0<t>06227:20:g:20:::1.0:20<t>P00001:200:カップ:1::湯冷まし:1.0:200<t>17012:2.0:小さじ:1/3:::1.0:2.0<t>06223:4.0:g:4:::1.0:4.0<t>06103:2.0:g:2:::1.0:2.0<t>06172:0.2:g:0.2::1本/2人:1.0:0.2	#群馬のお教室<n>#<n>かぶは皮を剥いて薄切りにし、塩をまぶして30分程漬ける。<n>ねぎは3cm長さに切る。<n>生姜は皮を剥いて薄切りにする。<n>にんにくは薄い輪切りにする。<n>唐辛子は種を取り、輪切りにする。<n>水は１度沸騰させて冷ましておく。<n><n>かぶがしんなりしたら水気を切る。<n>密閉できる容器に材料を全て入れて、半日から１日置く。<n>@冷蔵庫だと2-3日保つ<n><n>器に盛り付けて仕上げる。	2020-05-09
yo-r-EerKzJodCa7qkkXvjVEH	yossy		0	1	1	0	0	かぼちゃのホットサラダ	2	7	3	10	3	2	06048:150:g:150:::1.0:150<t>06153:50:g:50:::1.0:50<t>11183:20:g:20:::1.0:20<t>14006:6.0:大さじ:0.5:::1.0:6.0<t>17043:24:大さじ:2:::1.0:24<t>05014:8.0:g:8:::1.0:8.0	#群馬のお教室<n>#<n>南瓜は種を除いてラップをして電子レンジで３分加熱し、粗熱が取れたらざっくりと切り、塩と胡椒をふる。<n>@もちろん茹でても良い。<n>玉ねぎは線維を切る方向に薄切りにする。<n>ベーコンは2 cmほどに切る。<n>クルミは粗く刻む。<n><n>フライパンに油を入れベーコンと玉ねぎを炒める。<n>玉ねぎがしんなりしたら火を止め、マヨネーズで和える。<n><n>器に南瓜を盛り付け、和えたベーコンと玉ねぎとクルミをのせて仕上げる。	2021-10-03
yo-r-ef46-883e-5d63-1b43	yossy		0	1	1	0	0	吸油量-天ぷら:茄子 (18%)	1	0	100	5	0	0	14006:18:g:18.0:0:吸油量:1.0:18<t>01015:23:g:23.1::衣:1.0:23<t>12004:14:g:14.0::衣:1.0:14	参考<n>女子栄養大学出版部<n>調理のためのベーシックデータ　第４版<n>衣：70%	2022-03-13
yo-r-ef5a87d9c7e62ba6f805	yossy		0	1	1	0	0	バターロール	9	7	1	9	0	0	01020:200:g:200:::1.0:200<t>03003:20:g:20:::1.0:20<t>17012:4.0:g:4:::1.0:4.0<t>17083:2.1:g:2.1:::1.0:2.1<t>12010:34:個M:2:::1.0:34<t>13003:49:ml:48.0:::1.0:49<t>P00001:60:ml:60.0:::1.0:60<t>14018:20:g:20:0::1.0:20<t>-:0:0:0:0::1.0:0<t>12004:9.0:g:9.0::ドレ用、適当:1.0:9.0	#京都の学校　パン<n>#<n>大きめのボウルに強力粉、砂糖、塩、イーストを入れて、泡だて器でよく混ぜる。<n>別のボウルに黄身を入れて、牛乳、水を加えながら混ぜ合わせる。<n>カードで混ぜ合わせながら粉に液体を加える。<n><n>均一になったら手でこねる。<n>@最初はベタベタするけど気にせずこねる。<n>一塊になってきたらボウルから出して、艶が出るまで気合でこねる。<n>バターを加えて薄くスムースにの延びるまでこねる。<n>@一旦ベタベタするけど気にせずこねる。<n><n>ツヤツヤになったら油を薄く塗ったボウルに入れて、ラップをして30℃、70分間1次発酵させる。<n>一旦空気を抜き、40gに分割して丸め、乾燥しないように20分間休ませる。<n>形を整え、天板にのせ、30℃、60分間2次発酵させる。<n>@オーブンで発酵させる場合は底に水入りバットを置く<n><n>全卵で表面をドレして、230℃のオーブンで水バットを置いたまま、7分焼く。<n>@時間は様子を見て調節する	2022-11-12
yo-r-efa388ba81d0fdea81c7	yossy		0	1	1	0	0	中華風冷や奴	4	3	3	8	0	0	04033:600:丁:2:::1.0:600<t>10330:4.0:g:4:::1.0:4.0<t>14006:12:大さじ:1:::1.0:12<t>06088:20:g:20::水洗い:1.0:20<t>06228:9.2:本:2::=万能ねぎ:1.0:9.2<t>06103:5.0:g:5:0::1.0:5.0<t>+::::0:タレ:1.0:<t>17007:53:大さじ:3.0:::0.5:27<t>17138:15:大さじ:1.0:::0.5:7.5<t>03003:9.0:大さじ:1.0:::0.5:4.5<t>17015:15:大さじ:1.0:::0.5:7.5<t>P00001:30:大さじ:2.0::=干しエビ戻し汁:0.5:15<t>17093:1.0:g:1.0:::0.5:0.5<t>14002:2.0:小さじ:1/2:::0.5:1.0<t>17006:1.0:g:1.0::お好み:0.5:0.5	#初中華<n>#<n>干しエビはぬるま湯で戻し、粗みじん切りにし、フライパンに油で炒める。<n>ザーサイは水洗いしてみじん切り。<n>生姜は皮をむいてみじん切り。<n>ねぎは小口切りにする。<n>豆腐は適当な大きさに切る。<n>@写真は150gを2等分<n>タレを合わせる。<n><n>器に水気を切った豆腐を盛り、具材を彩よくのせ、タレをかけて仕上げる。<n>お好みでラー油をかけても良し<n>#写真のねぎは普通の葉ねぎ<n>#香彩を飾っても良し	2022-05-23
yo-r-eJQggI17WnkL9JM3hYnP	yossy		0	1	1	0	0	キャベツのクリームスープ	2	2	4	1	0	0	06061:150:g:150:::1.0:150<t>11183:20:g:20:::1.0:20<t>P00001:400:カップ:2:::1.0:400<t>17027:5.3:個(味の素):1::コンソメ:1.0:5.3<t>17012:0.1:g:0.1::適当:1.0:0.1<t>17065:0.01:g:0.01::適当:1.0:0.01<t>13014:50:カップ:1/4:::1.0:50<t>+:-:g:-:0:ホワイトソース:-:-<t>14020:12:大さじ:1:::1.0:12<t>01015:9.0:大さじ:1:::1.0:9.0<t>13003:206:カップ:1:::1.0:206	#群馬のお教室<n>#<n>キャベツは芯を取り、ザク切りにする。<n>ベーコンは1cm幅に切る。<n><n>フライパンにマーガリンと小麦粉を入れて炒める。<n>小麦粉が白くアワだったら、牛乳を数回に分けて混ぜ合わせる。<n>@再度牛乳を加える前にちゃんと沸騰させる<n><n>鍋にスープ、キャベツ、ベーコンを入れて野菜が柔らかくなるまで煮る。<n>ホワイトソースを加えて、よく混ぜ合わせる。<n>生クリームは泡立てる。<n><n>器に盛り入れて、生クリームをのせて仕上げる。	2019-12-23
yo-r-ejshOdre9ALgUZp0yBxJ	yossy		0	1	1	0	0	きのこのミルクスープ	1	2	4	1	3	2	08016:15.0:g:15.0<t>08028:15.0:g:15.0<t>08031:15.0:g:15.0<t>06153:15.0:g:15.0<t>14006:4.0:g:4.0<t>01015:4.0:g:4.0<t>-:-:g:-:0<t>13003:150.0:g:150.0<t>17027:0.75:g:0.75<t>17012:0.6:g:0.6<t>17065:0.01:g:0.01	#京都の学校<n>#<n>しめじ、まいたけは石突きを取り除き小房に分ける。<n>マッシュルームは薄切りにする。<n>玉ねぎは線維に対し垂直に半分に切り、線維方向に薄切りにする。<n><n>鍋に牛乳とコンソメを入れ表面に膜が張らない程度に温める。<n>別の鍋に油と玉ねぎを入れ、玉ねぎがしんなりするまで炒める。<n>玉ねぎに小麦粉を加え焦がさないように炒める。<n>しめじ、まいたけ、マッシュルームを加え軽く混ぜる。<n>温めた牛乳を２～３回に分けて加えて、よく混ぜ合わせる。<n>@加えた牛乳が軽く沸騰したら、次の牛乳を加える。<n>１度沸騰させたら、弱火にし軽く煮込む。<n>塩、胡椒で調味する。<n><n>器に盛り付けて、パセリなど（分量外）を散らして仕上げる。	2018-02-12
yo-r-eJv9ZcFQvJ273ANe6Rjj	yossy		0	1	1	0	0	鶏肉のつくね焼き	2	1	2	3	0	0	11230:150:g:150:::1.0:150<t>13003:15:大さじ:1:::1.0:15<t>01079:9.0:大さじ:3:::1.0:9.0<t>17007:5.9:小さじ:1:::1.0:5.9<t>03003:3.0:小さじ:1:::1.0:3.0<t>06153:50:g:50:::1.0:50<t>02034:9.0:大さじ:1.0::片栗粉:1.0:9.0<t>14006:8.0:小さじ:2:::1.0:8.0<t>-:-:g:-:0:-:-:-<t>P00001:45:大さじ:3:::1.0:45<t>16023:45:大さじ:3:::1.0:45<t>-:-:g:-:0:-:-:-<t>16025:5.9:小さじ:1:::1.0:5.9<t>17007:5.9:小さじ:1:::1.0:5.9<t>16023:15:大さじ:1:::1.0:15<t>03003:3.0:小さじ:1:::1.0:3.0<t>-:-:g:-:0:-:-:-<t>05018:1.0:g:1.0::白ごま:1.0:1.0	#群馬のお教室<n>#<n>玉ねぎはみじん切りにし、しばらく水にさらし、水気を切ってから、片栗粉をまぶす。<n>パン粉に牛乳を加えてふやかす。<n>水と酒を合わせる。<n>ボウルにみりん、醤油、酒、砂糖を合わせる。<n><n>ボウルに鶏肉、醤油、砂糖、パン粉を加えて捏ねる。<n>玉ねぎを加え、更に捏ね、８個の平たいつくねにする。<n>フライパンで油を熱し、つくねを両面に焦げ目を付ける。<n>合わせた水と酒をフライパンに入れ、蓋をして蒸し焼きにする。<n>水分が少なくなったら、合わせた調味料を加え、からませる。<n><n>つくねを竹串に刺し、器に盛り付け、ごまを振って仕上げる。	2018-10-28
yo-r-eL97BsC6QGN5cYFH6RuM	yossy		0	0	0	0	0	秋刀魚のおろし煮	2	1	2	5	0	0	10173:200:枚:2:::1.0:200<t>06191:110:個M:1:::1.0:110<t>06010:30:個M:3:::1.0:30<t>06134:200:g:200:::1.0:200<t>02034:5.0:g:5.0:0:=片栗粉、適当:1.0:5.0<t>-:0:g:0:0::1.0:0<t>17028:4.0:小さじ:1:::1.0:4.0<t>P00001:100:カップ:1/2:::1.0:100<t>17007:12:小さじ:2:::1.0:12<t>03003:3.0:小さじ:1:::1.0:3.0<t>16025:5.9:小さじ:1:::1.0:5.9	#群馬のお教室<n>#写真欠損　サバでもいいよ<n>さんまは頭と内蔵を取り除き、4等分に筒切りにし、2%の塩水に浸け、サッと洗って水気をペーパータオルで軽く拭き取る。<n>ナスはヘタを取り、縦半分に切り、鹿の子に切り込みを入れてから乱切り。<n>いんげんは筋を取り、半分に切る、<n>大根は皮をむいておろし、ザルに上げておく。<n><n>170℃の油でナスといんげんは素揚げにする。<n>@ナスは皮目から揚げる<n>さんまは片栗粉をつけて4-5分からりと揚げる。<n><n>鍋に出しを煮立てて、醤油、砂糖、みりんを入れる。<n>揚げたさんま、ナス、いんげんを入れてひと煮立ちさせる。<n>大根おろしを半分入れて火を止める。<n><n>器に盛り付け、残りの大根おろしを飾って仕上げる。	2022-12-15
yo-r-emHkD7J8dacjSXtmjcT3	yossy		0	1	1	0	0	油揚げのタマネギポン酢	2	1	3	2	0	0	04084:150:g:150.0::分厚いやつ:1.0:150<t>06153:105:個M:1/2:0::1.0:105<t>17137:36:大さじ:2.0::適当:1.0:36<t>10091:2.0:g:2.0::適当:1.0:2.0	#肴<n># 厚めの油揚げの方が美味しいよ。マヨネーズ追加でジャンク感UP!<n>タマネギを繊維に対し垂直に極薄切りにし、水にさらす。<n>油揚げに熱湯をかけて余計な油を落とす。<n><n>油揚げは炙って少し焦げ目を付け、パリッとさせる。<n><n>油揚げを食べやすい大きさに切り、器に盛り付ける。<n>水気を切った玉ねぎとかつお節をのせ、ポン酢をかけて仕上げる。	2022-12-03
yo-r-eRFNqJejG6fhUchjTfKd	yossy		0	1	1	0	0	コンビーフポテト	1	2	3	6	3	2	02017:0.1e3:g:0.1e3:::1.0:0.1e3<t>11105:30:g:30:::1.0:30<t>17043:12:大さじ:1:::1.0:12<t>17060:2.5:小さじ:0.5:::1.0:2.5<t>17012:0.2:g:0.2:::1.0:0.2<t>17065:0.02:g:0.02:::1.0:0.02<t>06239:2.0:g:2:::1.0:2.0	#群馬のお教室<n>#<n>じゃが芋は皮を剥いて、適当な大きさに切って、水から茹でる。<n>パセリはみじん切りにする。<n>コンビーフはほぐしておく。<n><n>じゃが芋が茹で上がったらボウルに移し、軽く潰す。<n>塩と胡椒を振り、マヨネーズ、粒マスタード、コンビーフと和える。<n><n>器に盛り込み、パセリを散らして仕上げる。	2021-10-03
yo-r-ESEZTySE0pOJOo2Q9AMl	yossy		0	1	1	0	0	あさりの味噌汁	2	1	4	1	0	0	10281:40:g処理前:100.0:::1.0:40<t>06227:4.0:g:4:::1.0:4.0<t>P00001:400:カップ:2:::1.0:400<t>17028:2.0:小さじ:1/2:::1.0:2.0<t>17045:8.6:大さじ:1/2:::1.0:8.6	あさりは砂出しして、殻をこすり合わせて洗う。<n>ねぎは小口切りにする。<n><n>鍋に出汁を沸かし、あさりを加え殻が開くまで煮る。<n>火を止め、味噌を溶く。<n><n>お椀に流し入れ、ねぎを散らして仕上げる。	2019-02-25
yo-r-evaY7U75eIuPUwyK1f1c	yossy		0	1	1	0	0	キャベツとブロッコリーのゆで和え	2	7	3	1	3	2	06062:100:g:100.0::生:1.0:100<t>06264:100:g:100.0::生:1.0:100<t>05014:20:g:20.0:::1.0:20<t>-:-:g:-:0:-:-:-<t>13038:6.0:大さじ:1::粉チーズ:1.0:6.0<t>14001:12:大さじ:1:::1.0:12<t>17012:0.4e0:g:0.4e0:::1.0:0.4e0<t>17065:0.2e-1:g:0.2e-1:::1.0:0.2e-1	#群馬のお教室<n>#<n>キャベツは大きめに切り、しなっとなるまで塩茹でにする。<n>ブロッコリーは小房に別けて4分くらい塩茹でにする。<n>@同じ鍋で茹でても良し<n>胡桃はフライパンで乾煎りし、適当に刻む。<n><n>ボウルに水気を切ったキャベツとブロッコリーを入れ、塩、胡椒、粉チーズ、オリーブオイルを加え良く和える。<n><n>器に盛りつけ、胡桃をかけて仕上げる。	2021-10-03
yo-r-EwMSDmw1P66J4sFzsJBl	yossy		0	1	1	0	0	タルトタタン	2	7	5	9	0	0	07176:190:g:190:::1.0:190<t>03005:24:大さじ:2:::1.0:24<t>14020:12:大さじ:1:::1.0:12<t>P01005:50:g:50.0::半枚/2人:1.0:50<t>13043:20:g:20:::1.0:20	#群馬のお教室<n>#<n>りんごは皮付きのまま縦8等分に切る。<n>@変色が嫌なら塩水に浸ける<n>冷凍パイ生地は半解凍して４等分に切り、型に合わせて延ばす。<n><n>フライパンにマーガリンを入れて熱し、りんごを焼き付ける。<n>グラニュー糖を入れて蓋をし汁気がなくなり焦げ目がつくまで煮る。<n>@ある程度で蓋を取った方がよい<n><n>マドレーヌ型にりんごを並べ、パイ生地を被せ、パイ生地にフォークで穴を開ける。<n>予熱した180℃のオーブンで15分程焼く。<n><n>冷めたら型から外しりんごを上側にして器にのせ、アイスクリームを添えて仕上げる。	2021-10-03
